timestamp,lat,lon,speed
1771142534.325113,22.144087,75.445975,53.0
1771142569.114912,22.146255,75.445305,24.0
1771142569.1459608,22.146255,75.445305,24.0
1771142596.6500022,22.14885,75.444548,41.0
1771142596.6523383,22.14885,75.444548,41.0
1771142630.4271488,22.152907,75.443357,68.0
1771142630.4285367,22.152907,75.443357,68.0
1771142655.6624732,22.159498,75.443727,59.0
1771142688.6676624,22.161463,75.445498,76.0
1771142688.6909285,22.161463,75.445498,76.0
1771142715.2899592,22.164965,75.449955,54.0
1771142715.297218,22.164965,75.449955,54.0
1771142749.1387851,22.168082,75.453767,64.0
1771142749.1423528,22.168082,75.453767,64.0
1771142775.9675193,22.170367,75.455208,69.0
1771142775.9710271,22.170367,75.455208,69.0
1771142836.5188234,22.172135,75.455988,33.0
1771142836.5298758,22.172135,75.455988,33.0
1771143015.8860295,22.173237,75.456353,0.0
1771143015.8976953,22.173237,75.456353,0.0
1771143049.3296666,22.173548,75.456407,0.0
1771143049.3308754,22.173548,75.456407,0.0
1771143076.2823367,22.173692,75.456443,0.0
1771143076.301422,22.173692,75.456443,0.0
1771143226.6779623,22.175648,75.457622,39.0
1771143227.8269184,22.175648,75.457622,39.0
1771143256.9225123,22.186583,75.462615,71.0
1771143258.436856,22.186583,75.462615,71.0
1771143284.3196764,22.193328,75.46404,42.0
1771143285.205318,22.193328,75.46404,42.0
1771143316.7748399,22.200182,75.461807,71.0
1771143317.8955483,22.200182,75.461807,71.0
1771143348.0225675,22.204305,75.460447,62.0
1771143348.6214643,22.204305,75.460447,62.0
1771143377.286828,22.204615,75.460368,65.0
1771143378.0534637,22.204615,75.460368,65.0
1771143408.036233,22.209663,75.45992,74.0
1771143408.675648,22.209663,75.45992,74.0
1771143435.0634317,22.221002,75.461963,61.0
1771143435.0771456,22.221002,75.461963,61.0
1771143470.176826,22.2235,75.462515,75.0
1771143470.3413427,22.2235,75.462515,75.0
1771143494.0314658,22.231217,75.467537,83.0
1771143494.0591407,22.231217,75.467537,83.0
1771143525.8630998,22.2368,75.470628,84.0
1771143526.0128481,22.2368,75.470628,84.0
1771143560.181344,22.243127,75.470155,83.0
1771143560.1826873,22.243127,75.470155,83.0
